x(mm) y(mm) z(mm) px py pz E(MeV)
100.000000 -2.059308 2.004423 -1.000000 0.000000 0.000000 1.000000
100.000000 0.305366 0.779395 -1.000000 0.000000 0.000000 1.000000
100.000000 3.628957 -0.345890 -1.000000 0.000000 0.000000 1.000000
100.000000 2.527382 2.095497 -1.000000 0.000000 0.000000 1.000000
100.000000 0.739317 -0.389893 -1.000000 0.000000 0.000000 1.000000
100.000000 0.541645 1.048004 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.967703 0.390619 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.267904 3.688996 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.316236 -0.691940 -1.000000 0.000000 0.000000 1.000000
100.000000 0.923020 -0.850283 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.823017 0.526910 -1.000000 0.000000 0.000000 1.000000
100.000000 1.776915 1.060884 -1.000000 0.000000 0.000000 1.000000
100.000000 1.139390 -0.867083 -1.000000 0.000000 0.000000 1.000000
100.000000 1.272105 1.373913 -1.000000 0.000000 0.000000 1.000000
100.000000 0.983028 1.749844 -1.000000 0.000000 0.000000 1.000000
100.000000 -3.021172 -1.186615 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.047931 -1.332813 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.513436 -1.700641 -1.000000 0.000000 0.000000 1.000000
100.000000 0.523944 2.560695 -1.000000 0.000000 0.000000 1.000000
100.000000 1.310140 -0.047386 -1.000000 0.000000 0.000000 1.000000
100.000000 2.046595 -0.853418 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.922634 2.844547 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.977592 0.564005 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.813169 -1.440109 -1.000000 0.000000 0.000000 1.000000
100.000000 0.686978 -1.133295 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.849199 -0.733447 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.632397 -0.479252 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.124467 0.392884 -1.000000 0.000000 0.000000 1.000000
100.000000 2.334557 -0.835112 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.536862 0.345219 -1.000000 0.000000 0.000000 1.000000
100.000000 1.963287 1.328622 -1.000000 0.000000 0.000000 1.000000
100.000000 0.794481 1.283019 -1.000000 0.000000 0.000000 1.000000
100.000000 2.370219 -0.140330 -1.000000 0.000000 0.000000 1.000000
100.000000 0.316570 -1.467830 -1.000000 0.000000 0.000000 1.000000
100.000000 0.802234 -0.101059 -1.000000 0.000000 0.000000 1.000000
100.000000 0.242446 1.567976 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.903557 1.525110 -1.000000 0.000000 0.000000 1.000000
100.000000 0.256192 0.019470 -1.000000 0.000000 0.000000 1.000000
100.000000 2.199826 2.169661 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.451490 1.108283 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.917916 -1.689501 -1.000000 0.000000 0.000000 1.000000
100.000000 0.117729 -1.245246 -1.000000 0.000000 0.000000 1.000000
100.000000 1.079751 0.300405 -1.000000 0.000000 0.000000 1.000000
100.000000 0.135648 1.139983 -1.000000 0.000000 0.000000 1.000000
100.000000 0.475959 0.382850 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.473140 1.310131 -1.000000 0.000000 0.000000 1.000000
100.000000 0.830014 -2.302023 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.484380 1.092891 -1.000000 0.000000 0.000000 1.000000
100.000000 -2.443948 0.880110 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.612087 2.511865 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.186452 -1.869373 -1.000000 0.000000 0.000000 1.000000
100.000000 -1.769981 -1.763271 -1.000000 0.000000 0.000000 1.000000
100.000000 1.127980 -2.121954 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.027915 -1.246701 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.496904 1.226547 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.684476 0.280955 -1.000000 0.000000 0.000000 1.000000
100.000000 1.192282 -0.477044 -1.000000 0.000000 0.000000 1.000000
100.000000 1.987643 0.095355 -1.000000 0.000000 0.000000 1.000000
100.000000 -0.738742 0.330774 -1.000000 0.000000 0.000000 1.000000
