x(mm) y(mm) z(mm) px py pz E(MeV)
0.186414 0.000000 0.671233 0.000000 -1.000000 0.000000 1.000000
0.950524 0.000000 -2.879279 0.000000 -1.000000 0.000000 1.000000
1.209777 0.000000 -3.236966 0.000000 -1.000000 0.000000 1.000000
-0.105123 0.000000 1.229051 0.000000 -1.000000 0.000000 1.000000
1.421938 0.000000 7.521205 0.000000 -1.000000 0.000000 1.000000
-2.767958 0.000000 5.697377 0.000000 -1.000000 0.000000 1.000000
2.741302 0.000000 -4.836773 0.000000 -1.000000 0.000000 1.000000
0.752753 0.000000 -0.289674 0.000000 -1.000000 0.000000 1.000000
-0.901630 0.000000 -1.053128 0.000000 -1.000000 0.000000 1.000000
-1.917604 0.000000 -3.676526 0.000000 -1.000000 0.000000 1.000000
-0.388079 0.000000 1.743339 0.000000 -1.000000 0.000000 1.000000
-0.713754 0.000000 -0.459264 0.000000 -1.000000 0.000000 1.000000
-0.857526 0.000000 -1.882282 0.000000 -1.000000 0.000000 1.000000
-0.491903 0.000000 3.844840 0.000000 -1.000000 0.000000 1.000000
-1.382569 0.000000 7.564619 0.000000 -1.000000 0.000000 1.000000
0.863862 0.000000 1.788521 0.000000 -1.000000 0.000000 1.000000
0.907418 0.000000 0.960390 0.000000 -1.000000 0.000000 1.000000
-0.755188 0.000000 0.365638 0.000000 -1.000000 0.000000 1.000000
0.388372 0.000000 -1.733931 0.000000 -1.000000 0.000000 1.000000
0.492227 0.000000 -3.837798 0.000000 -1.000000 0.000000 1.000000
0.669749 0.000000 -2.313540 0.000000 -1.000000 0.000000 1.000000
-0.065688 0.000000 -2.195945 0.000000 -1.000000 0.000000 1.000000
1.488746 0.000000 2.853842 0.000000 -1.000000 0.000000 1.000000
1.040574 0.000000 -0.860872 0.000000 -1.000000 0.000000 1.000000
-0.539736 0.000000 -2.931410 0.000000 -1.000000 0.000000 1.000000
0.710913 0.000000 0.534849 0.000000 -1.000000 0.000000 1.000000
2.771624 0.000000 -5.862686 0.000000 -1.000000 0.000000 1.000000
-2.734266 0.000000 4.683602 0.000000 -1.000000 0.000000 1.000000
-1.025049 0.000000 0.579078 0.000000 -1.000000 0.000000 1.000000
1.019663 0.000000 -0.446908 0.000000 -1.000000 0.000000 1.000000
-0.405507 0.000000 -1.434737 0.000000 -1.000000 0.000000 1.000000
0.199082 0.000000 -3.055475 0.000000 -1.000000 0.000000 1.000000
-0.626200 0.000000 -1.265452 0.000000 -1.000000 0.000000 1.000000
