Energy(KeV) X(cm) Y(cm) Z(cm) px py pz
52.9418 -0.21925 0.383752 0.546067 10.9971 -0.0571102 51.787
41.7199 -0.0218107 0.218444 0.5693 -7.78065 11.1945 39.4297
54.5476 -0.132541 0.441451 0.537958 -16.7699 19.6122 48.058
51.1246 0.700232 -0.270098 0.63796 37.7509 -5.06011 34.1026
50.9152 -0.211106 -0.489418 0.668783 -2.97787 -30.1395 40.928
57.1189 -0.0757826 0.666267 0.506362 -0.68224 48.0075 30.9417
54.9359 -0.637162 -0.107473 0.615104 -48.2862 -7.40201 25.1317
39.171 0.272232 0.633935 0.510906 20.0588 27.7796 18.9816
41.8816 0.0233049 -0.021499 0.603021 -12.4669 -19.0299 35.164
63.0987 0.0426838 0.694563 0.502385 -8.3516 50.7696 36.5259
57.9135 -0.500938 0.531427 0.525313 -47.5587 21.2704 25.2926
59.8518 -0.0397488 0.61815 0.513125 8.17709 28.4161 52.0374
53.5284 0.0527451 -0.0367384 0.605163 -1.64327 -6.30034 53.1309
46.912 -0.325132 -0.273292 0.638409 -17.054 -26.9649 34.3917
36.8704 -0.128194 -0.144824 0.620354 -6.40137 -24.5565 26.7475
63.7503 0.438618 -1.04223 0.746476 21.301 -51.0449 31.6984
44.4346 -0.120038 0.19822 0.572142 -8.50876 -3.50987 43.4708
46.4217 0.109365 0.473142 0.533504 24.48 22.8356 32.1595
35.114 0.21129 0.5177 0.527242 14.9198 17.4273 26.5835
72.5875 -0.525754 1.8228 0.343822 -18.5474 69.7687 7.56748
35.4693 0.151574 0.0219971 0.596909 12.2673 -8.69578 32.1242
40.5075 0.488238 1.18551 0.433387 12.8483 37.1217 9.88745
73.0673 -0.6487 -0.223546 0.631417 -53.707 -11.4175 48.2083
61.8402 -0.0184668 -0.134033 0.618837 -19.3344 -31.9321 49.3024
71.373 0.139584 0.434961 0.53887 41.2268 27.5504 51.3364
60.1054 0.224859 -0.119427 0.616784 9.41647 -23.4425 54.5384
56.8741 -0.457072 0.235907 0.566845 -46.3015 -2.37919 32.9418
60.7209 -0.475155 0.240555 0.566192 -40.1575 6.90192 45.0197
62.1911 -0.270047 0.189773 0.573329 -20.4833 -9.51792 57.9446
44.3879 -0.548605 0.166882 0.576546 -32.3401 -5.62188 29.8797
46.5751 -0.128794 -0.00443091 0.600623 0.418798 -12.0746 44.9808
47.8064 -0.40074 -0.0776092 0.610907 -18.7649 -19.7198 39.2996
38.571 -0.553842 0.0378555 0.59468 -28.5932 -12.9631 22.4077
46.55 0.378077 1.0077 0.458377 20.062 41.5653 6.06197
34.5515 0.0172854 0.623387 0.512389 4.41083 24.0088 24.4526
55.8061 -0.358206 -0.0439877 0.606182 -17.4367 -15.5724 50.6733
56.5521 -0.347947 -0.466862 0.665613 -22.082 -36.055 37.5575
67.4979 0.14704 -0.550702 0.677396 35.0136 -46.5976 34.0394
57.8037 0.316728 -0.0779157 0.61095 17.5313 -33.8049 43.4873
63.2469 0.639227 0.824845 0.484076 35.4463 46.6272 23.8671
46.6448 -0.175554 0.305074 0.557125 -29.5679 12.2116 33.9464
34.7592 -0.120427 0.435714 0.538764 2.42908 19.1022 28.938
41.547 -0.139818 -0.117191 0.61647 -9.38062 -23.9072 32.6589
49.7879 -0.216231 -0.118885 0.616708 0.625104 -24.9606 43.0745
59.8812 -0.150321 -0.216695 0.630454 5.70906 -38.4507 45.549
62.6796 0.0330375 -0.0734562 0.610324 30.8889 4.84577 54.3242
37.3115 0.321662 0.035144 0.595061 9.68456 -3.84876 35.8266
34.8842 -0.493251 0.422059 0.540684 -25.417 11.6012 20.8877
75.8026 -0.856985 0.762747 0.492803 -59.9865 41.1867 21.244
38.9707 0.154735 0.311789 0.556181 15.2066 4.86427 35.5502
57.4169 -0.120677 -0.332079 0.646671 5.93661 -18.3103 54.0942
39.0174 0.0981678 0.29048 0.559176 12.6109 9.90451 35.57
59.846 -0.193853 0.96006 0.465072 -5.86355 55.0612 22.7029
45.9349 0.0378521 0.407818 0.542685 0.375163 24.9566 38.5622
43.616 -0.487733 0.366474 0.548495 -31.9276 6.94686 28.8917
69.3716 0.392755 0.0764755 0.589252 44.819 -6.21533 52.5838
59.9256 0.187216 0.632867 0.511056 30.6592 43.3183 27.8319
53.9437 0.0765624 0.331025 0.553477 11.4275 2.6795 52.6512
51.929 0.123425 0.600758 0.515569 12.9395 40.379 29.9788
65.7894 0.104094 0.170515 0.576036 31.8191 6.8197 57.1777
38.0748 -0.460733 0.464656 0.534697 -28.7874 10.841 22.4376
28.6313 -0.0012954 0.274773 0.561383 2.0299 -0.821819 28.5475
29.0283 0.0403122 -0.0243781 0.603426 -3.62921 -14.8842 24.6562
50.9216 0.634254 0.938693 0.468075 30.5329 37.4327 16.1103
54.5063 0.20549 0.189333 0.573391 32.2303 -1.0051 43.9446
54.8853 0.418119 1.20039 0.431297 14.911 51.0798 13.4503
50.26 -0.00214916 0.109647 0.58459 6.71104 -19.6938 45.7513
47.1537 -0.502933 0.272381 0.561719 -34.2936 15.0433 28.6552
57.1803 -0.140448 0.557095 0.521705 -6.2329 36.0162 43.9724
27.8558 0.477972 -0.0326268 0.604585 16.4771 -13.43 18.0025
33.7978 -0.0171075 -0.423468 0.659515 3.43768 -23.7454 23.8041
70.1623 0.494017 -0.960417 0.734978 33.5046 -49.6771 36.5017
61.8292 -0.148603 0.696683 0.502088 2.98993 52.7263 32.1536
53.7488 -0.629114 0.190029 0.573293 -30.3239 20.167 39.5309
51.7368 -0.0556414 0.384734 0.545929 -19.2651 13.667 46.0301
45.5473 -0.40854 0.719841 0.498833 -15.4817 36.1678 22.9513
29.3378 -0.122243 0.258944 0.563608 -6.25547 2.5453 28.5499
54.3 0.196691 -0.134375 0.618885 8.75522 -7.06438 53.1219
79.236 -0.511648 0.348885 0.550967 -43.3354 45.3634 48.4
33.3231 -0.0142869 0.607017 0.514689 -1.72344 23.6008 23.4618
48.1043 -0.496094 -0.0876907 0.612324 -36.4835 -2.9177 31.2164
63.5307 0.933882 0.062778 0.591177 55.9546 -6.50576 29.3753
43.9292 -0.00947196 0.560543 0.521221 10.3571 32.7702 27.3609
46.8698 -0.588167 0.135787 0.580916 -40.0326 0.626339 24.3674
48.1342 0.720818 0.368371 0.548229 37.6485 13.9322 26.5592
56.5202 -0.488312 -0.576186 0.680978 -33.4814 -33.899 30.4036
45.6313 -0.131139 0.120466 0.58307 -29.8133 -3.71327 34.3452
51.3713 0.303495 -0.049604 0.606971 35.2744 -17.7915 32.8359
63.9532 0.325767 0.463064 0.534921 29.3724 41.6627 38.6199
33.8559 -0.367992 0.531776 0.525264 -19.1786 17.1127 22.0355
47.5336 -0.410493 0.13091 0.581602 -42.7415 -12.527 16.6037
67.5874 0.0882353 0.314197 0.555843 20.2452 47.087 44.0569
50.2757 0.256865 0.412541 0.542021 0.369052 29.8103 40.4828
43.291 -0.129605 0.0556914 0.592173 -6.10543 -3.35896 42.7265
53.7485 0.412586 0.708831 0.50038 31.8577 37.745 21.1969
43.9765 -0.108049 0.668908 0.505991 4.63912 35.7219 25.2261
42.3487 -0.196989 -0.271811 0.6382 -6.88551 -30.0443 29.0403
51.3063 0.0852032 0.547336 0.523077 -1.25927 36.2797 36.2565
58.0923 -0.294442 -0.531094 0.67464 -15.9524 -45.8055 31.9703
54.095 -0.30279 0.565448 0.520531 -14.3335 39.2578 34.3459
64.1181 0.303467 0.236686 0.566736 19.1342 13.1133 59.775
73.6365 -0.0150108 0.184946 0.574008 -23.2109 11.1267 68.9912
58.5088 0.114025 0.553977 0.522144 1.30476 47.2427 34.4922
60.489 -0.19641 0.0932 0.586902 -12.1377 6.56389 58.8941
63.6887 -0.457566 -0.0930888 0.613083 -39.6564 -17.2892 46.7408
44.7869 0.102175 -0.573977 0.680667 -23.5038 -24.4496 29.2516
33.0731 -0.139962 0.444541 0.537524 -14.9934 11.8913 26.9746
36.546 0.038211 0.11452 0.583905 2.71705 -12.8282 34.1125
62.0233 -0.101914 -0.949007 0.733374 -3.49735 -55.6112 27.2405
60.0806 -0.446026 -0.143202 0.620126 -21.914 -27.037 48.974
65.5273 -0.0329401 0.637869 0.510353 -26.032 47.3407 37.0812
58.8222 -0.460523 0.0404365 0.594317 -31.9221 -1.52805 49.3832
53.8176 0.273072 1.02942 0.455324 24.7691 45.6734 14.0273
46.0852 -0.0783382 -0.508207 0.671424 -9.18024 -30.4214 33.3783
74.8131 -1.32537 -1.24363 0.774781 -45.9802 -53.7358 24.3985
36.686 0.141288 0.144744 0.579658 -2.11534 2.68431 36.5264
48.8785 0.242726 0.063001 0.591146 6.64988 -14.2793 46.2708
60.8175 0.0318258 -0.539969 0.675888 11.1236 -53.0402 27.6002
43.4003 0.0242614 -0.167255 0.623506 -6.9403 -22.3269 36.564
48.3431 -0.471235 0.34452 0.551581 -28.252 14.6219 36.4016
57.9537 -0.0725989 0.0584186 0.59179 -22.5815 -20.6004 49.2375
44.0843 0.105764 0.298963 0.557983 5.65085 5.63075 43.3565
45.2869 -0.00746399 0.591424 0.516881 -7.00125 29.7233 33.4427
48.098 0.509021 0.172809 0.575713 34.2934 -5.59579 33.2576
66.9318 0.786243 0.373092 0.547565 48.7995 35.6835 28.7256
57.4189 0.129584 0.479719 0.53258 20.9456 46.1641 26.9645
53.9922 -1.1133 0.705773 0.50081 -42.7675 28.8594 15.9133
59.5703 -0.494243 0.297607 0.558174 -34.3368 17.3489 45.4821
69.6895 -0.664718 -0.910626 0.72798 -45.6683 -39.218 35.1138
51.5305 0.229189 -0.429631 0.660381 25.196 -25.6386 36.9217
45.7407 0.216429 0.477023 0.532959 11.774 29.6048 32.8198
50.3428 1.40155 0.742029 0.495715 46.5041 17.2734 8.56762
41.9961 -0.137414 -0.113409 0.615939 -12.7707 -17.7479 35.8552
68.6133 -0.691629 -0.771745 0.708462 -31.3469 -49.4937 35.7144
51.6426 0.069623 0.306552 0.556917 8.37 3.26265 50.8552
41.2623 -0.609293 0.00232115 0.599674 -32.7803 -12.6049 21.6598
55.6972 0.0157615 -0.0533976 0.607505 9.24084 21.071 50.7228
43.5396 0.233101 0.840331 0.481899 13.654 37.6347 17.1141
65.919 0.525078 -0.29067 0.640851 52.5879 -16.5628 36.1317
46.5825 -0.0217145 0.062707 0.591187 -4.62623 -7.07002 45.8099
53.0762 -0.348093 0.18507 0.57399 -37.8239 -8.48212 36.2559
48.2644 -0.179534 -0.11909 0.616737 5.69627 2.0973 47.8812
62.4288 0.146465 0.628922 0.511611 -3.60849 46.3377 41.6791
41.0793 -0.779901 0.238327 0.566505 -35.9074 -1.76955 19.8756
52.4329 0.326702 0.294083 0.558669 21.6621 23.9212 41.3248
41.5473 0.120316 -0.0749054 0.610527 4.46466 -22.1201 34.8847
40.3251 -0.611172 0.459004 0.535491 -36.3737 4.77078 16.7422
48.563 0.304208 0.966772 0.464129 13.6656 43.7704 15.9928
47.9847 -0.0817032 0.342245 0.551901 -14.8334 18.3988 41.761
43.4858 0.46972 0.225372 0.568326 25.1883 5.6895 34.9885
70.3485 0.555897 -0.172371 0.624225 45.2152 -27.3586 46.4329
57.4074 -0.439764 -0.358248 0.650348 -39.2104 -29.5661 29.732
64.3593 -0.305886 0.0040583 0.59943 -38.1468 -15.1148 49.583
27.7225 0.000824001 0.403283 0.543322 5.25 11.8037 24.5285
59.6998 -0.845253 0.183615 0.574195 -51.5244 -4.99719 29.7377
61.2537 0.310294 -0.192491 0.627053 42.1056 -7.1421 43.9104
29.7592 0.351492 0.248599 0.565062 17.0609 6.08131 23.6125
38.7486 0.0232725 0.0550267 0.592267 -4.29116 -11.6314 36.7117
31.8549 0.0815853 0.123885 0.582589 8.6443 -10.877 28.6653
63.675 -0.265405 0.154165 0.578333 -34.2869 12.4918 52.1812
42.5913 -0.404944 0.0377259 0.594698 -18.7582 5.39397 37.8557
42.7257 -0.201595 0.404515 0.543149 -11.9231 20.5023 35.5385
53.9456 0.283659 0.289546 0.559307 7.03217 13.213 51.8275
65.8368 -0.286856 -0.593519 0.683414 -15.0054 -42.5918 47.9089
63.9836 0.266545 0.313997 0.555871 12.8076 21.4243 58.914
53.1204 0.158281 0.363856 0.548863 12.2899 27.0005 44.0648
64.8082 0.0177968 1.84959 0.340057 -26.1825 58.6562 8.60466
55.6569 -0.248457 0.709828 0.50024 -14.9104 47.6794 24.5367
70.9498 -0.334897 0.732763 0.497017 -40.9281 48.6764 31.4542
58.0799 -0.209746 -0.1369 0.61924 -17.0977 -17.9066 52.5386
37.6643 0.18628 0.962621 0.464712 2.94564 34.6216 14.5351
47.4573 -0.0703891 0.432535 0.539211 -22.941 18.2031 37.3437
55.7006 -0.0985783 0.444132 0.537581 -16.3608 33.4058 41.4601
57.0769 0.00254175 0.411535 0.542162 -25.7952 30.8465 40.5076
44.1915 -0.00999051 0.544276 0.523507 -2.09697 34.8188 27.132
32.6396 -0.023304 0.574445 0.519267 -3.08987 22.3027 23.6301
41.4356 -0.00364567 0.535593 0.524727 11.2584 24.5236 31.4445
30.5102 0.202568 0.51734 0.527293 10.1746 15.3059 24.3533
60.1622 -0.0358591 0.0861004 0.587899 9.33385 -1.54449 59.4137
41.819 0.257268 0.749547 0.494658 15.2794 34.4284 18.1675
31.3944 -0.155699 -0.182868 0.6257 -2.33715 -16.912 26.3464
62.5649 0.255027 -0.661079 0.692909 2.20801 -52.1418 34.507
72.4727 0.082994 0.418471 0.541188 36.6558 33.465 52.8085
60.6195 0.373892 0.164947 0.576818 33.5585 2.51703 50.4204
70.8766 0.0760413 0.547933 0.522993 3.00504 41.6949 57.2364
39.9924 0.019981 0.208756 0.570661 10.6476 4.94787 38.2301
41.2044 0.0176601 0.280084 0.560637 -1.6848 14.8418 38.4017
52.1422 0.121137 0.531086 0.525361 23.8716 28.5658 36.5095
65.9039 0.809373 -0.545853 0.676715 54.0521 -29.1656 23.8968
58.1767 0.287314 0.708617 0.50041 15.9115 45.7046 32.2868
73.1005 0.135767 0.894858 0.474236 -0.358173 68.0603 26.671
58.1709 -0.235027 0.118323 0.583371 -2.34119 6.18083 57.7942
52.387 0.597733 0.347779 0.551123 34.4097 22.4559 32.4977
74.8785 0.165895 0.797857 0.487868 5.99608 69.016 28.4189
40.2931 0.241241 -0.13712 0.619271 10.4537 -20.731 32.9314
57.106 0.0673327 -0.457841 0.664345 13.5649 -43.2838 34.6929
54.029 0.161947 0.0616699 0.591333 7.64315 -21.0286 49.1784
54.6705 0.270025 0.146236 0.579448 -1.91712 9.95546 53.7222
59.1376 0.177148 -0.262173 0.636846 3.19695 -34.1328 48.187
54.9443 0.013109 -0.0735434 0.610336 10.0498 -9.19507 53.229
57.7977 -0.332474 0.405252 0.543046 -6.68778 33.0277 46.9576
43.7453 0.566081 0.265035 0.562752 27.6852 7.69639 32.984
69.5072 0.448236 0.558704 0.521479 34.2379 45.1985 40.2009
56.5814 0.233207 0.143299 0.579861 12.8837 1.95734 55.0603
45.4758 0.024224 0.461418 0.535152 -9.23525 23.2131 37.9989
49.262 0.516746 0.883952 0.475769 30.0277 34.8056 17.7102
60.2619 -0.353425 0.618978 0.513008 -23.3134 44.0936 33.8193
41.0265 0.325811 0.128879 0.581887 15.192 11.3876 36.3689
61.3544 0.285374 0.00242953 0.599659 14.8075 25.4418 53.8313
60.4711 0.133257 -0.0474478 0.606668 -2.31615 -24.1129 55.4072
52.3582 -1.08859 0.432228 0.539254 -48.8601 7.14229 17.4085
70.4813 0.0975336 0.0986882 0.58613 -12.6273 16.2144 67.4185
43.6182 0.271246 -0.00877917 0.601234 9.12426 -16.1166 39.4911
69.8248 0.372188 1.58343 0.377463 6.21885 68.7762 10.3273
64.5355 -0.0417018 -1.27111 0.778642 -10.5142 -56.4763 29.406
58.8376 0.315779 -0.294664 0.641412 32.2817 -32.6543 36.7893
44.1543 0.34542 -0.137509 0.619326 17.2581 -21.3621 34.5748
58.3074 0.0440401 0.213254 0.570029 -23.1785 2.13567 53.4598
33.1181 -1.2224 0.203782 0.57136 -31.6423 -2.68382 9.40069
77.8542 -0.0323434 0.0620922 0.591274 19.4955 -0.51211 75.372
36.0757 -0.294527 0.136139 0.580867 -17.8932 -6.07474 30.7309
47.9392 0.460754 0.856446 0.479634 18.4682 40.4012 18.0232
49.2788 -0.516611 0.480433 0.53248 -37.389 19.9661 25.136
61.7636 0.390784 0.00274572 0.599614 30.1558 6.03153 53.563
50.5572 -0.799156 0.925545 0.469923 -30.3507 37.2927 15.6244
64.9689 0.56137 0.421859 0.540712 54.4686 21.8754 27.8497
74.3059 0.12273 -0.0888499 0.612487 10.9699 -46.0326 57.2889
50.8592 -0.0638634 0.16566 0.576718 -25.0457 -0.458723 44.2624
63.8479 0.0942965 0.281639 0.560418 31.4871 34.8984 43.2113
48.678 -0.119691 0.144974 0.579625 -2.96704 19.7907 44.3742
60.1046 0.0154374 -0.143215 0.620128 9.08414 -14.894 57.517
54.4619 -0.167941 0.233039 0.567248 -9.58706 30.0387 44.4056
48.6968 -0.0402736 -0.230145 0.632345 5.37145 -29.058 38.7061
66.1492 -1.32129 0.00172273 0.599758 -35.315 31.1988 46.4242
40.2864 -0.0430649 0.495172 0.530408 -19.2621 23.6823 26.2891
48.6477 -0.374083 -0.0957976 0.613463 -19.558 -5.27928 44.2291
43.6246 0.0272713 0.125864 0.582311 12.2186 -4.56808 41.6286
58.7258 0.191646 0.192515 0.572944 31.0872 -8.41379 49.1072
47.9982 -0.462564 0.411045 0.542231 -28.5733 23.301 30.7321
59.7079 0.41076 -0.232057 0.632613 31.0729 -12.9103 49.3238
72.8773 0.917833 -0.185893 0.626126 57.7495 -28.2878 34.2914
47.8384 0.287357 1.02137 0.456456 18.945 41.0396 15.6636
47.2268 -0.153592 0.187798 0.573607 -13.604 5.13434 44.9326
64.103 0.0162613 0.600455 0.515612 9.97048 44.2144 45.3307
56.1691 0.151519 0.0704266 0.590102 -6.37218 -1.63598 55.7825
41.1715 -0.152546 0.14738 0.579287 -6.35965 12.9452 38.5626
57.1666 0.166107 0.333566 0.55312 21.8031 38.8818 35.789
58.34 -0.218883 -0.600117 0.684341 -2.24236 -45.718 36.1718
49.3011 -0.0813467 0.562059 0.521008 0.241783 39.0679 30.0706
64.3119 0.0899005 0.331366 0.55343 7.04267 31.1275 55.8345
67.5088 -0.441613 0.0750761 0.589449 -57.2026 -4.55222 35.5609
63.7118 0.0751291 0.171442 0.575905 -6.50906 19.6122 60.2676
54.6371 0.0387281 0.1829 0.574295 21.847 16.1766 47.3945
56.5803 -0.0881346 0.283547 0.56015 17.1609 26.7964 46.7845
42.5048 0.124116 0.125189 0.582406 30.435 13.0131 26.6651
53.9233 0.266628 0.364391 0.548788 27.5044 9.16313 45.4672
39.5025 0.994937 0.154027 0.578353 35.0528 -3.81152 17.8106
58.6885 0.598674 -0.767685 0.707891 19.5506 -44.1218 33.3973
69.5568 -0.0369302 -0.105753 0.614863 -22.0634 -24.1344 61.3913
32.121 -0.101117 0.604023 0.51511 -5.31045 23.1206 21.6563
62.5221 0.244717 0.474962 0.533248 0.526003 46.4901 41.802
42.6225 -0.510806 0.532006 0.525231 -21.2819 27.1534 25.0291
56.6219 0.0522449 -0.044724 0.606286 -29.1975 3.52566 48.3851
61.6656 0.284594 0.357236 0.549794 13.9584 21.4196 56.116
53.9424 0.536847 -0.173069 0.624323 25.5002 -20.1496 43.0524
63.5668 0.146716 0.326899 0.554057 -1.8648 37.296 51.442
41.8694 -0.346727 -0.542727 0.676275 -20.412 -30.7724 19.7345
54.3223 -0.98375 0.0941386 0.58677 -49.302 -7.99144 21.3627
48.7156 -0.234529 0.457825 0.535657 -28.102 18.7509 35.0983
62.9582 -0.298948 -0.375781 0.652813 -6.13073 -41.7393 46.7331
55.7885 0.706786 0.22901 0.567815 40.5861 10.3461 36.8521
45.5042 -0.180444 0.0461915 0.593508 -15.6178 -10.2742 41.4869
51.9929 0.164138 -0.103467 0.614541 -2.44207 -25.6647 45.1511
50.7953 0.273572 0.178456 0.57492 28.7615 -9.96845 40.6641
58.3074 -0.472781 0.71455 0.499576 -23.5445 47.4154 24.4375
64.331 -0.610802 1.56586 0.379932 -17.1994 61.2533 9.52342
55.0133 0.822322 0.531636 0.525283 43.9707 21.4146 25.1886
35.9609 -0.118931 0.180787 0.574592 0.470144 5.22865 35.5756
35.251 -0.0794774 0.194012 0.572733 -4.6173 0.506872 34.9437
66.2834 1.20484 -0.77621 0.709089 47.5835 -39.1981 24.3476
44.0386 -0.0116829 0.436073 0.538714 -6.04484 26.083 34.9648
