127 0.333138 -1.3000 0.8000
128 0.335992 -1.3000 1.0000
129 0.338829 -1.3000 1.2000
130 0.341676 -1.3000 1.4000
131 0.344533 -1.3000 1.6000
132 0.347291 -1.3000 1.8000
133 0.349998 -1.3000 2.0000
134 0.352657 -1.3000 2.2000
135 0.355173 -1.3000 2.4000
136 0.357582 -1.3000 2.6000
137 0.359900 -1.3000 2.8000
138 0.362092 -1.3000 3.0000
139 0.364180 -1.3000 3.2000
140 0.366159 -1.3000 3.4000
141 0.367759 -1.5000 -0.2000
142 0.368890 -1.5000 -0.4000
143 0.370818 -1.5000 0.0000
144 0.373051 -1.5000 0.2000
145 0.375464 -1.5000 0.4000
146 0.378036 -1.5000 0.6000
147 0.380711 -1.5000 0.8000
148 0.383501 -1.5000 1.0000
149 0.386236 -1.5000 1.2000
150 0.388979 -1.5000 1.4000
151 0.391734 -1.5000 1.6000
152 0.394424 -1.5000 1.8000
153 0.397052 -1.5000 2.0000
154 0.399574 -1.5000 2.2000
155 0.401980 -1.5000 2.4000
156 0.404339 -1.5000 2.6000
157 0.406595 -1.5000 2.8000
158 0.408731 -1.5000 3.0000
159 0.410783 -1.5000 3.2000
160 0.412768 -1.5000 3.4000
161 0.414242 -1.7000 -0.2000
162 0.415289 -1.7000 -0.4000
163 0.417109 -1.7000 0.0000
164 0.419240 -1.7000 0.2000
165 0.421517 -1.7000 0.4000
166 0.423967 -1.7000 0.6000
167 0.426525 -1.7000 0.8000
168 0.429133 -1.7000 1.0000
169 0.431799 -1.7000 1.2000
170 0.434371 -1.7000 1.4000
171 0.436982 -1.7000 1.6000
172 0.439558 -1.7000 1.8000
173 0.442066 -1.7000 2.0000
174 0.444529 -1.7000 2.2000
175 0.446879 -1.7000 2.4000
176 0.449100 -1.7000 2.6000
177 0.451262 -1.7000 2.8000
178 0.453326 -1.7000 3.0000
179 0.455289 -1.7000 3.2000
180 0.457159 -1.7000 3.4000
181 0.458605 -1.9000 -0.2000
182 0.459627 -1.9000 -0.4000
183 0.461396 -1.9000 0.0000
184 0.463382 -1.9000 0.2000
185 0.465548 -1.9000 0.4000
186 0.467835 -1.9000 0.6000
187 0.470222 -1.9000 0.8000
188 0.472693 -1.9000 1.0000
189 0.475205 -1.9000 1.2000
190 0.477671 -1.9000 1.4000
191 0.480192 -1.9000 1.6000
192 0.482619 -1.9000 1.8000
193 0.485028 -1.9000 2.0000
194 0.487385 -1.9000 2.2000
195 0.489647 -1.9000 2.4000
196 0.491821 -1.9000 2.6000
197 0.493899 -1.9000 2.8000
198 0.495893 -1.9000 3.0000
199 0.497776 -1.9000 3.2000
200 0.499589 -1.9000 3.4000
201 0.501532 0.1000 -0.2000
202 0.502883 0.1000 -0.4000
203 0.505286 0.1000 0.0000
